task,budget,challenger,seed,decision,false_certification,safe,continue,abstain,cost,repair_gain,cumulative_recall,after_support_ratio,after_exposure_gini
requests,1,residual_potential,149,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,150,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,151,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,152,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,153,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,154,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,155,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,156,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,157,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,158,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,159,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,160,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,161,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,162,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,163,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,164,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,165,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,166,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,167,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,168,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,169,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,170,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,171,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,172,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,173,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,174,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,175,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,176,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,177,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,178,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,179,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,180,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,181,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,182,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,183,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,184,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,185,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,186,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,187,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,188,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,189,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,190,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,191,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,192,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,193,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,194,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,195,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,196,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,197,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,198,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,residual_potential,199,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,0,CONTINUE,False,False,True,False,1039,20,0.17114093959731544,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,1,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,2,ABSTAIN,False,False,False,True,696,0,0.1040268456375839,0.25,0.8891369047619047
requests,1,free_search_continuation,3,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,4,CONTINUE,False,False,True,False,1086,30,0.20469798657718122,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,5,ABSTAIN,False,False,False,True,831,0,0.1040268456375839,0.25,0.888392857142857
requests,1,free_search_continuation,6,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,7,CONTINUE,False,False,True,False,1039,20,0.17114093959731544,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,8,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,9,CONTINUE,False,False,True,False,1086,1,0.10738255033557047,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,10,CONTINUE,False,False,True,False,1086,30,0.20469798657718122,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,11,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,12,ABSTAIN,False,False,False,True,696,0,0.1040268456375839,0.25,0.8891369047619047
requests,1,free_search_continuation,13,CONTINUE,False,False,True,False,831,7,0.12751677852348994,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,14,CONTINUE,False,False,True,False,831,9,0.1342281879194631,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,15,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,16,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,17,CONTINUE,False,False,True,False,831,9,0.1342281879194631,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,18,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,19,CONTINUE,False,False,True,False,157,3,0.11409395973154363,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,20,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,21,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,22,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,23,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,24,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,25,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,26,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,27,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,28,CONTINUE,False,False,True,False,831,7,0.12751677852348994,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,29,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,30,ABSTAIN,False,False,False,True,696,0,0.1040268456375839,0.25,0.8891369047619047
requests,1,free_search_continuation,31,CONTINUE,False,False,True,False,1086,30,0.20469798657718122,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,32,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,33,CONTINUE,False,False,True,False,314,2,0.11073825503355705,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,34,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,35,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,36,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,37,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,38,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,39,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,40,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,41,CONTINUE,False,False,True,False,1086,30,0.20469798657718122,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,42,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,43,CONTINUE,False,False,True,False,1039,20,0.17114093959731544,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,44,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,45,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,46,CONTINUE,False,False,True,False,1086,30,0.20469798657718122,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,47,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,48,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,49,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,50,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,51,CONTINUE,False,False,True,False,1086,30,0.20469798657718122,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,52,CONTINUE,False,False,True,False,1039,20,0.17114093959731544,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,53,CONTINUE,False,False,True,False,696,64,0.3187919463087248,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,54,ABSTAIN,False,False,False,True,696,0,0.1040268456375839,0.25,0.8891369047619047
requests,1,free_search_continuation,55,CONTINUE,False,False,True,False,831,9,0.1342281879194631,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,56,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,57,CONTINUE,False,False,True,False,831,33,0.21476510067114093,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,58,CONTINUE,False,False,True,False,696,38,0.23154362416107382,0.2916666666666667,0.8846726190476191
requests,1,free_search_continuation,59,CONTINUE,False,False,True,False,1039,42,0.24496644295302014,0.2916666666666667,0.8846726190476191
