task,condition,state_type,seed,budget,challenger,full_decision,recall,support,gini,repair_gain,repair_cost,residual_warning,unresolved_warning,oracle_safe,geometry_ok
requests,safe_state:route_partitioned:random,seeded_safe_complete,47,6,,SAFE,1.0,1.0,0.595020325203252,0.0,3194.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,48,6,,SAFE,1.0,1.0,0.595020325203252,0.0,3741.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,49,6,,SAFE,1.0,1.0,0.595020325203252,0.0,3351.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,50,6,,SAFE,1.0,1.0,0.595020325203252,0.0,4258.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,51,6,,SAFE,1.0,1.0,0.5978150406504064,0.0,5030.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,52,6,,SAFE,1.0,1.0,0.5947662601626016,0.0,4368.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,53,6,,SAFE,1.0,1.0,0.5965447154471544,0.0,3915.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,54,6,,SAFE,1.0,1.0,0.5970528455284552,0.0,3398.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,55,6,,SAFE,1.0,1.0,0.5995934959349594,0.0,4505.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,56,6,,SAFE,1.0,1.0,0.6008638211382114,0.0,4895.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,57,6,,SAFE,1.0,1.0,0.5983231707317072,0.0,3915.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,58,6,,SAFE,1.0,1.0,0.6023882113821137,0.0,4123.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,59,6,,SAFE,1.0,1.0,0.5912093495934958,0.0,3584.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,60,6,,SAFE,1.0,1.0,0.598831300813008,0.0,4454.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,61,6,,SAFE,1.0,1.0,0.5990853658536586,0.0,5052.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,62,6,,SAFE,1.0,1.0,0.6056910569105691,0.0,5522.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,63,6,,SAFE,1.0,1.0,0.5947662601626016,0.0,4462.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,64,6,,SAFE,1.0,1.0,0.5934959349593496,0.0,4848.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,65,6,,SAFE,1.0,1.0,0.599339430894309,0.0,3351.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,66,6,,SAFE,1.0,1.0,0.6013719512195121,0.0,4979.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,67,6,,SAFE,1.0,1.0,0.5955284552845528,0.0,3878.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,68,6,,SAFE,1.0,1.0,0.5947662601626016,0.0,5238.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,69,6,,SAFE,1.0,1.0,0.5965447154471544,0.0,3694.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,70,6,,SAFE,1.0,1.0,0.5879065040650406,0.0,4043.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,71,6,,SAFE,1.0,1.0,0.5967987804878048,0.0,3329.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,72,6,,SAFE,1.0,1.0,0.598831300813008,0.0,2851.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,73,6,,SAFE,1.0,1.0,0.5970528455284552,0.0,5285.0,False,False,True,True
requests,safe_state:route_partitioned:random,seeded_safe_complete,74,6,,SAFE,1.0,1.0,0.5947662601626016,0.0,4721.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,0,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,1,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,2,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,3,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,4,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,5,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,6,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,7,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,8,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,9,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,10,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,11,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,12,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,13,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,14,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,15,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,16,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,17,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,18,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,19,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,20,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,21,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,22,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,23,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,24,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,25,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,26,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,27,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,28,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,29,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,30,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,31,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,32,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,33,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,34,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,35,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,36,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,37,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,38,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,39,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,40,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,41,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,42,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,43,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,44,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,45,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,46,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,47,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,48,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,49,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,50,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,51,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,52,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,53,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,54,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,55,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,56,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,57,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,58,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,59,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,60,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,61,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,62,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,63,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,64,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,65,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,66,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,67,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,68,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,69,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,70,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,71,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,72,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,73,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,74,6,,SAFE,1.0,1.0,0.5825711382113821,0.0,3067.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,0,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,1,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,2,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,3,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,4,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,5,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,6,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,7,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,8,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,9,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,10,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,11,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,12,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,13,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,14,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,15,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,16,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,17,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,18,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,19,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,20,6,,SAFE,1.0,1.0,0.6100101626016259,0.0,5387.0,False,False,True,True
