task,condition,state_type,seed,budget,decision,recall,support,gini,residual_warning,unresolved_warning,runtime_residual_items,weak_plausible_gap,repair_gain,cost
requests,repair:random,seeded_unsafe_repair,170,4,CONTINUE,0.285234899328859,0.4166666666666667,0.8692028985507245,True,False,54.0,11.0,54.0,2155.0
requests,repair:random,seeded_unsafe_repair,171,4,CONTINUE,0.1208053691275167,0.3333333333333333,0.8786231884057971,True,False,5.0,13.0,5.0,3605.0
requests,repair:random,seeded_unsafe_repair,172,4,CONTINUE,0.1476510067114094,0.375,0.873550724637681,True,False,13.0,13.0,13.0,1871.0
requests,repair:random,seeded_unsafe_repair,173,4,CONTINUE,0.2046979865771812,0.375,0.873550724637681,True,False,30.0,12.0,30.0,3525.0
requests,repair:random,seeded_unsafe_repair,174,4,CONTINUE,0.5436241610738255,0.4166666666666667,0.8692028985507245,True,False,131.0,11.0,131.0,3088.0
requests,repair:random,seeded_unsafe_repair,175,4,CONTINUE,0.2718120805369127,0.375,0.8757246376811594,True,False,50.0,13.0,50.0,2978.0
requests,repair:random,seeded_unsafe_repair,176,4,CONTINUE,0.3322147651006711,0.375,0.8757246376811594,True,False,68.0,13.0,68.0,2245.0
requests,repair:random,seeded_unsafe_repair,177,4,CONTINUE,0.2013422818791946,0.375,0.873550724637681,True,False,29.0,13.0,29.0,3066.0
requests,repair:random,seeded_unsafe_repair,178,4,CONTINUE,0.261744966442953,0.375,0.875,True,False,47.0,12.0,47.0,3652.0
requests,repair:random,seeded_unsafe_repair,179,4,CONTINUE,0.2449664429530201,0.375,0.8757246376811594,True,False,42.0,13.0,42.0,2245.0
requests,repair:random,seeded_unsafe_repair,180,4,CONTINUE,0.4563758389261745,0.375,0.873550724637681,True,False,105.0,12.0,105.0,2635.0
requests,repair:random,seeded_unsafe_repair,181,4,CONTINUE,0.2483221476510067,0.375,0.8757246376811594,True,False,43.0,12.0,43.0,3309.0
requests,repair:random,seeded_unsafe_repair,182,4,CONTINUE,0.2684563758389262,0.4166666666666667,0.8692028985507245,True,False,49.0,12.0,49.0,1824.0
requests,repair:random,seeded_unsafe_repair,183,4,CONTINUE,0.4865771812080537,0.4166666666666667,0.8692028985507245,True,False,114.0,11.0,114.0,3174.0
requests,repair:random,seeded_unsafe_repair,184,4,CONTINUE,0.4194630872483221,0.4166666666666667,0.8692028985507245,True,False,94.0,13.0,94.0,2253.0
requests,repair:random,seeded_unsafe_repair,185,4,CONTINUE,0.1577181208053691,0.375,0.873550724637681,True,False,16.0,12.0,16.0,1998.0
requests,repair:random,seeded_unsafe_repair,186,4,CONTINUE,0.110738255033557,0.2916666666666667,0.8807971014492753,True,False,2.0,14.0,2.0,3270.0
requests,repair:random,seeded_unsafe_repair,187,4,CONTINUE,0.2281879194630872,0.4166666666666667,0.8692028985507245,True,False,37.0,11.0,37.0,2341.0
requests,repair:random,seeded_unsafe_repair,188,4,CONTINUE,0.4194630872483221,0.4166666666666667,0.8692028985507245,True,False,94.0,13.0,94.0,2253.0
requests,repair:random,seeded_unsafe_repair,189,4,CONTINUE,0.2080536912751678,0.4166666666666667,0.8692028985507245,True,False,31.0,12.0,31.0,2596.0
requests,repair:random,seeded_unsafe_repair,190,4,CONTINUE,0.2550335570469799,0.375,0.8742753623188404,True,False,45.0,12.0,45.0,1481.0
requests,repair:random,seeded_unsafe_repair,191,4,CONTINUE,0.2281879194630872,0.375,0.875,True,False,37.0,12.0,37.0,2858.0
requests,repair:random,seeded_unsafe_repair,192,4,CONTINUE,0.3892617449664429,0.375,0.873550724637681,True,False,85.0,12.0,85.0,2363.0
requests,repair:random,seeded_unsafe_repair,193,4,CONTINUE,0.2449664429530201,0.2916666666666667,0.8822463768115942,True,False,42.0,14.0,42.0,2341.0
requests,repair:random,seeded_unsafe_repair,194,4,CONTINUE,0.2953020134228188,0.4166666666666667,0.8692028985507245,True,False,57.0,11.0,57.0,2515.0
requests,repair:random,seeded_unsafe_repair,195,4,CONTINUE,0.1342281879194631,0.375,0.8757246376811594,True,False,9.0,12.0,9.0,3652.0
requests,repair:random,seeded_unsafe_repair,196,4,CONTINUE,0.5335570469798657,0.4166666666666667,0.8692028985507245,True,False,128.0,11.0,128.0,3699.0
requests,repair:random,seeded_unsafe_repair,197,4,CONTINUE,0.3288590604026846,0.3333333333333333,0.8793478260869565,True,False,67.0,13.0,67.0,1841.0
requests,repair:random,seeded_unsafe_repair,198,4,CONTINUE,0.3020134228187919,0.375,0.8757246376811594,True,False,59.0,12.0,59.0,3652.0
requests,repair:random,seeded_unsafe_repair,199,4,CONTINUE,0.1510067114093959,0.4166666666666667,0.8692028985507245,True,False,14.0,12.0,14.0,2753.0
requests,repair:low_exposure,seeded_unsafe_repair,0,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,1,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,2,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,3,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,4,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,5,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,6,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,7,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,8,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,9,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,10,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,11,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,12,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,13,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,14,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,15,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,16,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,17,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,18,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,19,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,20,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,21,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,22,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,23,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,24,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,25,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,26,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,27,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,28,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,29,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,30,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,31,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,32,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,33,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,34,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,35,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,36,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,37,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,38,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,39,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,40,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,41,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,42,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,43,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,44,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,45,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,46,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,47,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,48,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,49,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,50,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,51,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,52,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,53,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,54,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,55,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,56,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,57,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,58,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,59,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,60,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,61,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,62,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,63,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,64,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,65,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,66,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,67,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,68,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,69,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,70,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,71,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,72,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,73,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,74,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,75,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,76,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,77,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,78,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,79,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,80,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,81,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,82,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,83,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,84,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,85,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,86,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,87,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,88,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,89,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,90,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,91,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,92,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,93,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,94,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,95,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,96,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,97,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,98,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
requests,repair:low_exposure,seeded_unsafe_repair,99,4,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,True,False,106.0,12.0,106.0,2245.0
