state_id,stage,task_id,repository,task_family,seed,split,agent_condition,search_strategy,budget_level,nominal_agent_count,mean_confidence,output_jaccard,source_overlap,source_coverage,query_similarity,search_path_overlap,marginal_discovery_gain_last,marginal_discovery_gain_mean,novelty_decay,singletons_f1,doubletons_f2,singleton_ratio,doubleton_ratio,per_source_singleton_density,good_turing_missing_mass,chao_unseen_estimate,chao_missing_ratio,corr_adjusted_chao_missing_ratio,effective_exploration_size,found,true_positive,false_positive,recall,precision,f1_score,residual_missing_mass,unsafe,token_input,token_output,tool_calls,wall_clock,run_ids,collection_mode,v1_risk_proxy
T5_requests_tls_v2_offline_seed04_k5_homogeneous_free_search_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,homogeneous,free_search,medium,5,0.6848,0.0,0.0,0.09090909090909091,0.006666666666666666,0.006666666666666666,39,21.2,-5.5,106,0,1.0,0.0,1.0,1.0,5565.0,0.9813084112149533,0.9813084112149533,5.0,106,34,72,0.1118421052631579,0.32075471698113206,0.16585365853658535,0.8881578947368421,True,223213,1116,120,0.026518500060774386,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_verify_behavior_free_search_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_free_search_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent3_verify_behavior_free_search_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent4_verify_behavior_free_search_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent5_verify_behavior_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.8945454545454545
T5_requests_tls_v2_offline_seed04_k5_homogeneous_free_search_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,homogeneous,free_search,high,5,0.86,0.2931518500246305,0.3883139997556474,0.3787878787878788,0.332659189218966,0.332659189218966,37,240.2,0.896358543417367,457,211,0.38051623646960864,0.17568692756036636,0.2121170195486075,0.1731060606060606,494.9028436018957,0.29182263917358675,0.6340160253848154,2.301382200839997,1201,209,992,0.6875,0.1740216486261449,0.2777408637873754,0.3125,True,6517748,25534,2735,0.24430219997884706,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_verify_behavior_free_search_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_free_search_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent3_verify_behavior_free_search_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent4_verify_behavior_free_search_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent5_verify_behavior_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.6699999999999999
T5_requests_tls_v2_offline_seed04_k5_homogeneous_source_partitioned_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,homogeneous,source_partitioned,low,5,0.664,0.11428571428571428,0.2,0.09090909090909091,0.2,0.2,3,5.6,0.4,10,18,0.35714285714285715,0.6428571428571429,0.33968253968253964,0.21739130434782608,2.7777777777777777,0.09025270758122743,0.13151108818978854,3.431372549019608,28,8,20,0.02631578947368421,0.2857142857142857,0.04819277108433735,0.9736842105263158,True,31992,603,60,0.01554070005659014,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_verify_behavior_source_partitioned_low_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_source_partitioned_low_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent3_verify_behavior_source_partitioned_low_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent4_verify_behavior_source_partitioned_low_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent5_verify_behavior_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.8484495288105396
T5_requests_tls_v2_offline_seed04_k5_homogeneous_source_partitioned_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,homogeneous,source_partitioned,medium,5,0.8126,0.14666034155597724,0.2,0.18181818181818182,0.2,0.2,20,33.4,0.6491228070175439,62,105,0.3712574850299401,0.6287425149700598,0.3648868023868024,0.22794117647058823,18.304761904761904,0.09878192938274143,0.15673149539406656,3.151310753922694,167,45,122,0.14802631578947367,0.2694610778443114,0.19108280254777069,0.8519736842105263,True,523110,2761,294,0.04281720001017675,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_verify_behavior_source_partitioned_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_source_partitioned_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent3_verify_behavior_source_partitioned_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent4_verify_behavior_source_partitioned_medium_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent5_verify_behavior_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.7264111537329403
T5_requests_tls_v2_offline_seed04_k5_homogeneous_source_partitioned_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,homogeneous,source_partitioned,high,5,0.8299999999999998,0.1612221461095217,0.2,0.36363636363636365,0.2,0.2,53,263.4,0.903107861060329,430,887,0.32649962034927865,0.6735003796507213,0.3823470727567783,0.19509981851179672,104.22773393461105,0.07333640587357582,0.12063021684516312,3.0397195574848364,1317,288,1029,0.9473684210526315,0.21867881548974943,0.35533621221468226,0.052631578947368474,True,5664718,21330,2254,0.15060680004535243,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_verify_behavior_source_partitioned_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_source_partitioned_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent3_verify_behavior_source_partitioned_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent4_verify_behavior_source_partitioned_high_offline-scout-base"", ""T5_requests_tls_v2_offline_seed04_k5_agent5_verify_behavior_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.572180382048751
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,low,1,0.644,1.0,1.0,0.030303030303030304,1.0,1.0,4,4.0,0.0,4,0,1.0,0.0,1.0,1.0,6.0,0.6,0.6,1.0,4,0,4,0.0,0.0,0.0,1.0,True,6491,59,4,0.0026923000114038587,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_broad_tls_free_search_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,low,1,0.604,1.0,1.0,0.015151515151515152,1.0,1.0,4,4.0,0.0,4,0,1.0,0.0,1.0,1.0,6.0,0.6,0.6,1.0,4,4,0,0.013157894736842105,1.0,0.025974025974025976,0.9868421052631579,True,5251,69,5,0.001805500010959804,"[""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_free_search_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,low,1,0.573,1.0,1.0,0.015151515151515152,1.0,1.0,3,3.0,0.0,3,0,1.0,0.0,1.0,1.0,3.0,0.5,0.5,1.0,3,2,1,0.006578947368421052,0.6666666666666666,0.013029315960912053,0.993421052631579,True,9802,30,4,0.0023135000374168158,"[""T5_requests_tls_v2_offline_seed04_k5_agent3_ca_bundle_free_search_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,low,1,0.76,1.0,1.0,0.045454545454545456,1.0,1.0,9,9.0,0.0,9,0,1.0,0.0,1.0,1.0,36.0,0.8,0.8,1.0,9,7,2,0.023026315789473683,0.7777777777777778,0.04472843450479233,0.9769736842105263,True,9863,123,10,0.0029554000357165933,"[""T5_requests_tls_v2_offline_seed04_k5_agent4_client_cert_free_search_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,low,1,0.604,1.0,1.0,0.030303030303030304,1.0,1.0,4,4.0,0.0,4,0,1.0,0.0,1.0,1.0,6.0,0.6,0.6,1.0,4,0,4,0.0,0.0,0.0,1.0,True,4371,69,10,0.005498900020029396,"[""T5_requests_tls_v2_offline_seed04_k5_agent5_tests_docs_free_search_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,medium,1,0.9,1.0,1.0,0.07575757575757576,1.0,1.0,107,107.0,0.0,107,0,1.0,0.0,1.0,1.0,5671.0,0.9814814814814815,0.9814814814814815,1.0,107,5,102,0.01644736842105263,0.04672897196261682,0.024330900243309,0.9835526315789473,True,194129,1381,109,0.013567199988756329,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_broad_tls_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.902121212121212
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,medium,1,0.685,1.0,1.0,0.030303030303030304,1.0,1.0,14,14.0,0.0,14,0,1.0,0.0,1.0,1.0,91.0,0.8666666666666667,0.8666666666666667,1.0,14,6,8,0.019736842105263157,0.42857142857142855,0.03773584905660377,0.9802631578947368,True,21467,194,21,0.006593400030396879,"[""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.015151515151515152,1.0,1.0,81,81.0,0.0,81,0,1.0,0.0,1.0,1.0,3240.0,0.975609756097561,0.975609756097561,1.0,81,34,47,0.1118421052631579,0.41975308641975306,0.17662337662337663,0.8881578947368421,True,248296,929,82,0.006920300016645342,"[""T5_requests_tls_v2_offline_seed04_k5_agent3_ca_bundle_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9324242424242424
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.045454545454545456,1.0,1.0,85,85.0,0.0,85,0,1.0,0.0,1.0,1.0,3570.0,0.9767441860465116,0.9767441860465116,1.0,85,13,72,0.04276315789473684,0.15294117647058825,0.06683804627249358,0.9572368421052632,True,89254,805,89,0.008381999970879406,"[""T5_requests_tls_v2_offline_seed04_k5_agent4_client_cert_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9172727272727271
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.045454545454545456,1.0,1.0,143,143.0,0.0,143,0,1.0,0.0,1.0,1.0,10153.0,0.9861111111111112,0.9861111111111112,1.0,143,67,76,0.22039473684210525,0.46853146853146854,0.29977628635346754,0.7796052631578947,True,379373,1615,145,0.007584000006318092,"[""T5_requests_tls_v2_offline_seed04_k5_agent5_tests_docs_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9172727272727271
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,high,1,0.9,1.0,1.0,0.2727272727272727,1.0,1.0,2957,2957.0,0.0,2957,0,1.0,0.0,1.0,1.0,4370446.0,0.9993238674780257,0.9993238674780257,1.0,2957,167,2790,0.5493421052631579,0.05647615826851539,0.10242256976387612,0.45065789473684215,True,8537604,29521,2965,0.08087150001665577,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_broad_tls_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.8036363636363636
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.24242424242424243,1.0,1.0,563,563.0,0.0,563,0,1.0,0.0,1.0,1.0,158203.0,0.9964539007092199,0.9964539007092199,1.0,563,115,448,0.3782894736842105,0.20426287744227353,0.26528258362168394,0.6217105263157895,True,1291699,5468,579,0.047326300002168864,"[""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.8187878787878787
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.21212121212121213,1.0,1.0,351,351.0,0.0,351,0,1.0,0.0,1.0,1.0,61425.0,0.9943181818181818,0.9943181818181818,1.0,351,66,285,0.21710526315789475,0.18803418803418803,0.20152671755725193,0.7828947368421053,True,720189,3226,375,0.05101009999634698,"[""T5_requests_tls_v2_offline_seed04_k5_agent3_ca_bundle_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.8339393939393939
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.30303030303030304,1.0,1.0,1226,1226.0,0.0,1226,0,1.0,0.0,1.0,1.0,750925.0,0.9983700081499592,0.9983700081499592,1.0,1226,173,1053,0.569078947368421,0.14110929853181076,0.2261437908496732,0.430921052631579,True,3065941,12054,1243,0.06017119996249676,"[""T5_requests_tls_v2_offline_seed04_k5_agent4_client_cert_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.7899999999999999
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_free_search_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.2727272727272727,1.0,1.0,1346,1346.0,0.0,1346,0,1.0,0.0,1.0,1.0,905185.0,0.9985152190051967,0.9985152190051967,1.0,1346,140,1206,0.4605263157894737,0.10401188707280833,0.1696969696969697,0.5394736842105263,True,3597831,12049,1360,0.057140399992931634,"[""T5_requests_tls_v2_offline_seed04_k5_agent5_tests_docs_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.8036363636363636
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,low,1,0.739,1.0,1.0,0.015151515151515152,1.0,1.0,8,8.0,0.0,8,0,1.0,0.0,1.0,1.0,28.0,0.7777777777777778,0.7777777777777778,1.0,8,0,8,0.0,0.0,0.0,1.0,True,11710,86,9,0.0011365000391378999,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_broad_tls_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.07575757575757576,1.0,1.0,18,18.0,0.0,18,0,1.0,0.0,1.0,1.0,153.0,0.8947368421052632,0.8947368421052632,1.0,18,7,11,0.023026315789473683,0.3888888888888889,0.043478260869565216,0.9769736842105263,True,7223,253,23,0.0033990999800153077,"[""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.902121212121212
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,low,1,0.45,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0.0,1.0,0.0,1.0,True,3109,2,2,0.0030631000408902764,"[""T5_requests_tls_v2_offline_seed04_k5_agent3_ca_bundle_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,low,1,0.605,1.0,1.0,0.015151515151515152,1.0,1.0,5,5.0,0.0,5,0,1.0,0.0,1.0,1.0,10.0,0.6666666666666666,0.6666666666666666,1.0,5,0,5,0.0,0.0,0.0,1.0,True,7402,42,6,0.0018059000140056014,"[""T5_requests_tls_v2_offline_seed04_k5_agent4_client_cert_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.09090909090909091,1.0,1.0,21,21.0,0.0,21,0,1.0,0.0,1.0,1.0,210.0,0.9090909090909091,0.9090909090909091,1.0,21,8,13,0.02631578947368421,0.38095238095238093,0.04923076923076923,0.9736842105263158,True,9050,267,25,0.004215999972075224,"[""T5_requests_tls_v2_offline_seed04_k5_agent5_tests_docs_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.8945454545454544
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,medium,1,0.87,1.0,1.0,0.045454545454545456,1.0,1.0,75,75.0,0.0,75,0,1.0,0.0,1.0,1.0,2775.0,0.9736842105263158,0.9736842105263158,1.0,75,15,60,0.049342105263157895,0.2,0.079155672823219,0.9506578947368421,True,174009,815,77,0.0057978000259026885,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_broad_tls_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9172727272727271
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.10606060606060606,1.0,1.0,65,65.0,0.0,65,0,1.0,0.0,1.0,1.0,2080.0,0.9696969696969697,0.9696969696969697,1.0,65,12,53,0.039473684210526314,0.18461538461538463,0.06504065040650406,0.9605263157894737,True,114600,661,70,0.00945860001957044,"[""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.8869696969696969
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,medium,1,0.743,1.0,1.0,0.030303030303030304,1.0,1.0,23,23.0,0.0,23,0,1.0,0.0,1.0,1.0,253.0,0.9166666666666666,0.9166666666666666,1.0,23,12,11,0.039473684210526314,0.5217391304347826,0.07339449541284404,0.9605263157894737,True,25562,258,31,0.007752500008791685,"[""T5_requests_tls_v2_offline_seed04_k5_agent3_ca_bundle_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.045454545454545456,1.0,1.0,62,62.0,0.0,62,0,1.0,0.0,1.0,1.0,1891.0,0.9682539682539683,0.9682539682539683,1.0,62,16,46,0.05263157894736842,0.25806451612903225,0.08743169398907102,0.9473684210526316,True,133487,585,64,0.005149200034793466,"[""T5_requests_tls_v2_offline_seed04_k5_agent4_client_cert_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9172727272727271
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.12121212121212122,1.0,1.0,89,89.0,0.0,89,0,1.0,0.0,1.0,1.0,3916.0,0.9777777777777777,0.9777777777777777,1.0,89,13,76,0.04276315789473684,0.14606741573033707,0.06615776081424937,0.9572368421052632,True,138818,861,93,0.013149900012649596,"[""T5_requests_tls_v2_offline_seed04_k5_agent5_tests_docs_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.8793939393939393
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,high,1,0.87,1.0,1.0,0.25757575757575757,1.0,1.0,1666,1666.0,0.0,1666,0,1.0,0.0,1.0,1.0,1386945.0,0.9988002399520096,0.9988002399520096,1.0,1666,138,1528,0.45394736842105265,0.08283313325330131,0.1401015228426396,0.5460526315789473,True,4473134,16384,1668,0.04812450002646074,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_broad_tls_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.8112121212121212
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.12121212121212122,1.0,1.0,445,445.0,0.0,445,0,1.0,0.0,1.0,1.0,98790.0,0.9955156950672646,0.9955156950672646,1.0,445,83,362,0.2730263157894737,0.18651685393258427,0.22162883845126835,0.7269736842105263,True,1130531,4079,455,0.03242339997086674,"[""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.8793939393939393
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.10606060606060606,1.0,1.0,228,228.0,0.0,228,0,1.0,0.0,1.0,1.0,25878.0,0.9912663755458515,0.9912663755458515,1.0,228,63,165,0.20723684210526316,0.27631578947368424,0.2368421052631579,0.7927631578947368,True,582718,2387,239,0.024517899961210787,"[""T5_requests_tls_v2_offline_seed04_k5_agent3_ca_bundle_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.8869696969696969
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.19696969696969696,1.0,1.0,925,925.0,0.0,925,0,1.0,0.0,1.0,1.0,427350.0,0.9978401727861771,0.9978401727861771,1.0,925,134,791,0.4407894736842105,0.14486486486486486,0.2180634662327095,0.5592105263157895,True,2372568,8885,931,0.06098529999144375,"[""T5_requests_tls_v2_offline_seed04_k5_agent4_client_cert_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.8415151515151514
T5_requests_tls_v2_offline_seed04_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.18181818181818182,1.0,1.0,1106,1106.0,0.0,1106,0,1.0,0.0,1.0,1.0,611065.0,0.998193315266486,0.998193315266486,1.0,1106,80,1026,0.2631578947368421,0.07233273056057866,0.11347517730496454,0.736842105263158,True,2962965,9415,1112,0.037677999993320554,"[""T5_requests_tls_v2_offline_seed04_k5_agent5_tests_docs_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.849090909090909
T5_requests_tls_v2_offline_seed04_k1_model_heterogeneous_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,model_heterogeneous,free_search,low,1,0.52,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0.0,1.0,0.0,1.0,True,3017,1,1,0.0016138000064529479,"[""T5_requests_tls_v2_offline_seed04_k5_agent1_broad_tls_free_search_low_offline-scout-small""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_model_heterogeneous_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,model_heterogeneous,free_search,low,1,0.604,1.0,1.0,0.015151515151515152,1.0,1.0,4,4.0,0.0,4,0,1.0,0.0,1.0,1.0,6.0,0.6,0.6,1.0,4,4,0,0.013157894736842105,1.0,0.025974025974025976,0.9868421052631579,True,5251,69,5,0.002312599972356111,"[""T5_requests_tls_v2_offline_seed04_k5_agent2_verify_behavior_free_search_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_model_heterogeneous_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,model_heterogeneous,free_search,low,1,0.559,1.0,1.0,0.030303030303030304,1.0,1.0,3,3.0,0.0,3,0,1.0,0.0,1.0,1.0,3.0,0.5,0.5,1.0,3,0,3,0.0,0.0,0.0,1.0,True,4827,47,5,0.005681699956767261,"[""T5_requests_tls_v2_offline_seed04_k5_agent3_ca_bundle_free_search_low_offline-scout-large""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_model_heterogeneous_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,model_heterogeneous,free_search,low,1,0.76,1.0,1.0,0.045454545454545456,1.0,1.0,9,9.0,0.0,9,0,1.0,0.0,1.0,1.0,36.0,0.8,0.8,1.0,9,7,2,0.023026315789473683,0.7777777777777778,0.04472843450479233,0.9769736842105263,True,9863,123,10,0.0027295000036247075,"[""T5_requests_tls_v2_offline_seed04_k5_agent4_client_cert_free_search_low_offline-scout-base""]",deterministic_offline_scanner,1.0
T5_requests_tls_v2_offline_seed04_k1_model_heterogeneous_free_search_low_pre,pre_audit,T5_requests_tls_v2_offline,requests,real_repo_requests_tls,4,test,model_heterogeneous,free_search,low,1,0.506,1.0,1.0,0.015151515151515152,1.0,1.0,1,1.0,0.0,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0.003289473684210526,1.0,0.006557377049180327,0.9967105263157895,True,2357,4,2,0.002439800009597093,"[""T5_requests_tls_v2_offline_seed04_k5_agent5_tests_docs_free_search_low_offline-scout-large""]",deterministic_offline_scanner,0.6324242424242424
