seed,condition,dependency,n_strata,items_per_stratum,hard_fraction,stopped_round,total_items,found_items,recall,false_completion,source_coverage_ratio,coverage_entropy,coverage_hhi,coverage_gini,visit_entropy,visit_hhi,source_normalized_effective_rank,source_logdet_volume,pairwise_route_jaccard,pairwise_cosine,scout_new_items,scout_new_true_items,scout_cost,scout_novelty_per_cost,singular_values
2557,homogeneous,0.75,42,5,0.4,14,210,146,0.6952380952380952,True,0.9285714285714286,3.420083651521287,0.035882606152249974,0.3993830090175605,3.3950856762516004,0.03718466553287981,0.7765310915656505,15.138991610977614,0.7262094630515682,0.8512865056507005,0,0,0,,32.92;8.3205;7.076
2558,homogeneous,0.75,42,5,0.4,14,210,145,0.6904761904761905,True,0.9047619047619048,3.4091231939575546,0.03631405817174515,0.4096177944862156,3.387760428445537,0.03732638888888889,0.7577833786363701,14.931518043446115,0.7753968253968254,0.8669011172353053,0,0,0,,33.476;8.1429;6.4096
2559,homogeneous,0.75,42,5,0.4,14,210,138,0.6571428571428571,True,0.8095238095238095,3.3352229349010294,0.03832942216780601,0.43811127144460493,3.30238721216573,0.04039115646258503,0.753458039732918,14.879406175756603,0.8127138318670578,0.8756110727512292,0,0,0,,33.572;7.4951;6.7651
2560,homogeneous,0.9,42,5,0.4,14,210,138,0.6571428571428571,True,0.9047619047619048,3.3676035936776136,0.03758119919736082,0.4214365881032549,3.337619842809532,0.03939909297052154,0.7476664128212652,14.728006944012247,0.7091998415527826,0.8791678451633933,0,0,0,,33.264;7.5507;6.2832
2561,homogeneous,0.9,42,5,0.4,14,210,149,0.7095238095238096,True,0.8571428571428571,3.4093398149254783,0.03584615887331307,0.4025616847399027,3.3843140325892414,0.03730867346938775,0.760719765262465,14.916886065718723,0.7672268907563025,0.8655216613171565,0,0,0,,33.126;8.1449;6.4285
2562,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.9047619047619048,3.400747646746503,0.03628184600638281,0.4064906490649065,3.365918018461768,0.03853103741496598,0.7397658801584734,14.609210109641975,0.7715686274509803,0.8868835527244548,0,0,0,,33.325;7.2423;6.1616
2563,homogeneous,0.9,42,5,0.4,14,210,137,0.6523809523809524,True,0.7619047619047619,3.324696344586847,0.03816654492330168,0.4350064350064351,3.3007239453055184,0.03975340136054421,0.7503745691569916,14.794960903107118,0.8494623655913979,0.8775617428691683,0,0,0,,33.388;7.6311;6.4049
2564,homogeneous,0.9,42,5,0.4,14,210,136,0.6476190476190476,True,0.9047619047619048,3.358953809717171,0.03795271157815725,0.4244944553163732,3.3218879528725815,0.040178571428571425,0.7637537388600876,14.916509369398838,0.6912698412698411,0.8641951732222793,0,0,0,,32.847;7.9063;6.6776
2565,homogeneous,0.9,42,5,0.4,14,210,142,0.6761904761904762,True,0.9047619047619048,3.4273172619834207,0.03534734659251578,0.39304977654492235,3.404751068482099,0.03663548752834467,0.718750569995275,14.281225061739406,0.7765118059235706,0.8959172983475484,0,0,0,,33.547;7.7473;4.8565
2566,homogeneous,0.9,42,5,0.4,14,210,142,0.6761904761904762,True,0.8809523809523809,3.3796910208486084,0.03714749353098548,0.4210028382213813,3.3553886511779054,0.038495606575963716,0.7513347392591325,14.850918942419087,0.7519763460939931,0.8775501048872968,0,0,0,,33.608;7.482;6.6739
2567,homogeneous,0.9,42,5,0.4,14,210,148,0.7047619047619048,True,0.9285714285714286,3.4316583409741597,0.03556324490580545,0.39355742296918783,3.401827242089665,0.03730867346938775,0.7461523333416942,14.707706165095429,0.7434976329713172,0.8761264879107425,0,0,0,,33.318;8.1983;5.7193
2568,homogeneous,0.9,42,5,0.4,14,210,140,0.6666666666666666,True,0.8809523809523809,3.370905436956224,0.037739913160788584,0.43185826519159853,3.3388971526679474,0.03955853174603174,0.7463286206429524,14.720080917149179,0.7477633477633479,0.8798608829526202,0,0,0,,33.34;7.4262;6.3488
2569,homogeneous,0.9,42,5,0.4,14,210,140,0.6666666666666666,True,0.8809523809523809,3.3763906012100455,0.03725909106162123,0.4205287466157033,3.3333163347968466,0.040178571428571425,0.7366457290627285,14.55789213799368,0.7259146082675495,0.888526136628792,0,0,0,,33.339;7.4404;5.8432
2570,homogeneous,0.9,42,5,0.4,14,210,142,0.6761904761904762,True,0.9047619047619048,3.408085733995389,0.03610857296425692,0.40366900858704136,3.3853650725330207,0.037273242630385485,0.7476213063204128,14.764546896543386,0.755026455026455,0.8801948738845674,0,0,0,,33.467;7.4187;6.4734
2571,homogeneous,0.9,42,5,0.4,14,210,151,0.719047619047619,True,0.9285714285714286,3.4460274371456445,0.03521441253036195,0.39486091466289497,3.404063138641354,0.03787556689342404,0.7383670338763259,14.497275252274482,0.7457457457457458,0.8832780343681574,0,0,0,,32.858;7.5849;5.6423
2572,homogeneous,0.9,42,5,0.4,14,210,147,0.7,True,0.9285714285714286,3.4179116310830566,0.03574950690335305,0.39377289377289393,3.396941917990899,0.03693664965986394,0.7517770588415216,14.939950465675105,0.742978272390037,0.8729376423977538,0,0,0,,34.082;8.164;6.3058
2573,homogeneous,0.9,42,5,0.4,14,210,137,0.6523809523809524,True,0.8571428571428571,3.3738066602046803,0.037393317748123635,0.4259436215957957,3.344006618841013,0.03908021541950113,0.7125177989594088,14.173045189566253,0.7862745098039214,0.9076505977553397,0,0,0,,33.419;6.3771;5.6107
2574,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.8809523809523809,3.395783443491727,0.03649434980603812,0.41125541125541143,3.368550119467809,0.038141298185941044,0.7447336982954025,14.806751464327839,0.7672268907563025,0.8829249324173626,0,0,0,,33.973;7.5163;6.4284
2575,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.8809523809523809,3.4022850629557673,0.03627476202727039,0.40969899665551845,3.372975872662686,0.03789328231292516,0.751216105039886,14.718652464648393,0.7721288515406162,0.8757004841580255,0,0,0,,32.891;7.5873;6.2943
2576,homogeneous,0.9,42,5,0.4,14,210,135,0.6428571428571429,True,0.7619047619047619,3.3178801917514145,0.03793693259067585,0.4198990854619995,3.297790695960318,0.03931051587301587,0.7681616364657439,15.190604462410096,0.8000000000000002,0.8604461297466556,0,0,0,,33.97;8.155;7.1793
2577,homogeneous,0.9,42,5,0.4,14,210,142,0.6761904761904762,True,0.8333333333333334,3.379023603235187,0.036595394736842105,0.41118421052631593,3.355049232024653,0.038052721088435375,0.7655859304417131,15.078787526458,0.7822341057635175,0.8614366858313242,0,0,0,,33.58;8.2917;6.7545
2578,homogeneous,0.9,42,5,0.4,14,210,143,0.680952380952381,True,0.9523809523809523,3.4208521750918806,0.03642485460667279,0.40941157607824286,3.3800305362043526,0.03874362244897959,0.7511909243618726,14.68994880814652,0.7316263632053106,0.8771137090287057,0,0,0,,32.733;7.3858;6.4048
2579,homogeneous,0.9,42,5,0.4,14,210,148,0.7047619047619048,True,0.9285714285714286,3.4452379280371748,0.034926095135716206,0.38665105386416876,3.422359655899191,0.036033163265306124,0.7732084451851217,15.085883591572333,0.7645299145299145,0.8555461792644582,0,0,0,,32.926;7.8127;7.337
2580,homogeneous,0.9,42,5,0.4,14,210,139,0.6619047619047619,True,0.8571428571428571,3.359076259057017,0.037352839335180056,0.41604010025062665,3.3450700471920194,0.03799957482993197,0.7257086392001525,14.485593848528104,0.7806372549019608,0.8990461966526176,0,0,0,,33.93;6.7111;6.1394
2581,homogeneous,0.9,42,5,0.4,14,210,143,0.680952380952381,True,0.9047619047619048,3.382249553453933,0.03755555555555556,0.4298412698412699,3.345019002324732,0.03977111678004535,0.7245755426904396,14.397569793999683,0.7533302209772798,0.89668373892871,0,0,0,,33.575;7.245;5.4997
2582,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.9523809523809523,3.414068193202865,0.03607945588036575,0.3982102908277405,3.3855551329324753,0.03757440476190475,0.7646012475408428,14.898012138078286,0.6936150472334682,0.8555919280332308,0,0,0,,32.683;8.8693;5.9272
2583,homogeneous,0.9,42,5,0.4,14,210,136,0.6476190476190476,True,0.8333333333333334,3.3344010062623095,0.03804593768280704,0.42469545957918053,3.310302078815683,0.039558531746031744,0.7403822203507638,14.723328339433468,0.7966131907308377,0.8869219394236936,0,0,0,,33.904;7.2356;6.4182
2584,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.9047619047619048,3.402462478530959,0.03658900012141146,0.41393766809049204,3.373505343574003,0.03819444444444444,0.7385700880884213,14.572943931594118,0.7552880611704141,0.8872047058201353,0,0,0,,33.242;7.3957;5.9403
2585,homogeneous,0.9,42,5,0.4,14,210,142,0.6761904761904762,True,0.8809523809523809,3.3790395859080795,0.03734477720964208,0.42712355212355213,3.3386430414643766,0.039824263038548746,0.7433604441327195,14.617003090591336,0.7103515958354668,0.884397432779436,0,0,0,,33.035;7.0169;6.4406
2586,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.8809523809523809,3.387850246077816,0.03688434717775536,0.4191106906338695,3.359084902543958,0.03861961451247166,0.7357565774877783,14.56961129595258,0.750140056022409,0.8879565941568771,0,0,0,,33.492;7.553;5.7635
2587,homogeneous,0.9,42,5,0.4,14,210,142,0.6761904761904762,True,0.8333333333333334,3.364760264093309,0.03717322608445849,0.4192897497982244,3.3470989527384085,0.03803500566893424,0.759656188686373,14.84614164807997,0.78125,0.8655386538375827,0,0,0,,32.839;8.3001;6.1423
2588,homogeneous,0.9,42,5,0.4,14,210,140,0.6666666666666666,True,0.8095238095238095,3.376478383831194,0.0366289154167942,0.4147025813692482,3.3519134110238915,0.03801729024943311,0.7961171638903464,15.442619053009707,0.8170030475533322,0.8277553074961429,0,0,0,,32.823;9.0662;7.5809
2589,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.8571428571428571,3.389309732532379,0.03662508771378599,0.41277546617352456,3.381405953373387,0.0368657879818594,0.7710372784183237,15.269200250503832,0.7523809523809524,0.8521272184588851,0,0,0,,34.152;9.0431;6.6978
2590,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.9047619047619048,3.4250263296289014,0.03551414413709019,0.3932951106864151,3.393518976961628,0.037344104308390025,0.7610877660998566,14.80938884722485,0.7421707421707421,0.8542399964499635,0,0,0,,32.532;9.1873;5.4994
2591,homogeneous,0.9,42,5,0.4,14,210,138,0.6571428571428571,True,0.7619047619047619,3.3376465025113946,0.037548490470568394,0.4259431045145332,3.325004391942409,0.03826530612244898,0.734849395180011,14.728854597429567,0.8494623655913979,0.891623473305402,0,0,0,,34.458;7.282;6.2919
2592,homogeneous,0.9,42,5,0.4,14,210,143,0.680952380952381,True,0.9047619047619048,3.4096852600443355,0.03612770427272438,0.402125019388863,3.387204243810739,0.03736181972789116,0.7208338239862377,14.352030299228208,0.7613977613977614,0.8992025852780073,0,0,0,,33.69;7.3623;5.2722
2593,homogeneous,0.9,42,5,0.4,14,210,141,0.6714285714285714,True,0.9047619047619048,3.384469205000754,0.03716519287453543,0.41954559601618424,3.3570728934103995,0.03874362244897959,0.7033261522264779,14.099380441825454,0.7313725490196078,0.9062256854060976,0,0,0,,34.061;7.6242;4.438
2594,homogeneous,0.9,42,5,0.4,14,210,144,0.6857142857142857,True,0.9285714285714286,3.4256640595484003,0.03558710737764793,0.39301801801801806,3.395884999236041,0.037113803854875276,0.7839680044060248,15.137424820186993,0.7244631185807656,0.8416282022611746,0,0,0,,32.249;8.4631;7.0958
2595,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.8571428571428571,3.397099245190894,0.03626614064324502,0.40973224306557654,3.3712480455690677,0.03766298185941043,0.7544654668297356,14.73938053722032,0.7694677871148459,0.8729754937433691,0,0,0,,32.706;7.2251;6.7165
2596,homogeneous,0.9,42,5,0.4,14,210,137,0.6523809523809524,True,0.8095238095238095,3.3512587070718576,0.037205052405267405,0.4125683060109291,3.3330611433086186,0.03830073696145125,0.7433732216126101,14.777600363841218,0.8149234278266536,0.8790358390470394,0,0,0,,33.967;8.2296;5.7873
2597,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.8809523809523809,3.384257012354341,0.0373047082580508,0.4278350515463918,3.3411309418318633,0.04014314058956916,0.787046424935642,15.231065652395927,0.7291047732224203,0.8363622954247466,0,0,0,,32.48;8.8345;7.0728
2598,homogeneous,0.9,42,5,0.4,14,210,141,0.6714285714285714,True,0.9047619047619048,3.401273213480216,0.03621258580992902,0.4033659066232358,3.3753352445811484,0.0377515589569161,0.724715060248135,14.420099766552534,0.7731133731133731,0.8938081831576858,0,0,0,,33.733;7.7768;5.1573
2599,homogeneous,0.9,42,5,0.4,14,210,145,0.6904761904761905,True,0.8571428571428571,3.4101185998632837,0.035762657540761564,0.40139335476956073,3.387024591125739,0.03718466553287983,0.7156184110317262,14.31322485863232,0.7735449735449736,0.9039764421989318,0,0,0,,33.963;7.2211;5.2296
2600,homogeneous,0.98,42,5,0.4,14,210,139,0.6619047619047619,True,0.8333333333333334,3.357637396749929,0.037303833290455356,0.42132505175983437,3.332228956429435,0.03883219954648526,0.7064981822730069,14.050150238648879,0.8578431372549019,0.9096334921024488,0,0,0,,33.351;6.7798;4.9731
2601,homogeneous,0.98,42,5,0.4,14,210,139,0.6619047619047619,True,0.8809523809523809,3.3672264745835174,0.03748757797440164,0.4218981710331191,3.3270126028056053,0.03998370181405895,0.7680525128600723,14.886391915015427,0.7829368958401216,0.8509759466888092,0,0,0,,32.31;8.9559;5.9032
2602,homogeneous,0.98,42,5,0.4,14,210,145,0.6904761904761905,True,0.9047619047619048,3.430169162759536,0.035130346210569874,0.38289126725608824,3.4067763119834416,0.036405187074829926,0.7548736179219852,14.837342631802233,0.7596453596453596,0.8692935659594522,0,0,0,,33.226;8.2518;6.0794
2603,homogeneous,0.98,42,5,0.4,14,210,146,0.6952380952380952,True,0.9047619047619048,3.420181459205177,0.03564317867036011,0.3947368421052633,3.393371524183431,0.03713151927437642,0.7466803909333589,14.690191111986616,0.7783237783237783,0.8819108817903428,0,0,0,,33.138;7.1714;6.5164
2604,homogeneous,0.98,42,5,0.4,14,210,143,0.680952380952381,True,0.9285714285714286,3.4157821298841364,0.036044444444444455,0.4011111111111112,3.3844138698220223,0.03776927437641722,0.7760501817349064,15.12494199866901,0.7242242242242242,0.8516160558835875,0,0,0,,32.886;8.2829;7.0656
2605,homogeneous,0.98,42,5,0.4,14,210,142,0.6761904761904762,True,0.8809523809523809,3.3931645365434338,0.0364,0.4060317460317462,3.3697588651837114,0.03759212018140589,0.793256340538234,15.43629211829082,0.7918694095164683,0.8316577459514863,0,0,0,,33.048;8.9397;7.6118
2606,homogeneous,0.98,42,5,0.4,14,210,145,0.6904761904761905,True,0.9047619047619048,3.415608215012601,0.03620343316289262,0.4103925353925355,3.372289007718528,0.038832199546485265,0.7566698941457389,14.739223719488699,0.7754800254800255,0.8671855330633846,0,0,0,,32.525;8.1292;6.0022
2607,homogeneous,0.98,42,5,0.4,14,210,151,0.719047619047619,True,0.9285714285714286,3.4464169383427357,0.03501209352324644,0.3888368462138956,3.4169936796937477,0.03670634920634921,0.780124472877694,15.203761288497951,0.7502146975831187,0.8475898288929208,0,0,0,,32.952;8.4614;7.18
2608,homogeneous,0.98,42,5,0.4,14,210,149,0.7095238095238096,True,0.9523809523809523,3.4564215122619473,0.03486038839574193,0.38455988455988455,3.428789075245302,0.03615717120181406,0.8188911446641164,15.671243415131118,0.69541910331384,0.7983963832029412,0,0,0,,32.032;9.4133;8.3877
2609,homogeneous,0.98,42,5,0.4,14,210,142,0.6761904761904762,True,0.9523809523809523,3.407426101758208,0.03654583637691746,0.4066924066924067,3.3751298534706935,0.038247590702947844,0.7672133346685062,14.944232991944105,0.7035607035607035,0.8612365751362722,0,0,0,,32.689;8.0447;6.6863
2610,homogeneous,0.98,42,5,0.4,14,210,150,0.7142857142857143,True,0.9285714285714286,3.4415010090753055,0.035245706723462326,0.39067524115755625,3.417169476070477,0.03672406462585034,0.7601605706681754,15.014070478073107,0.7295848480059006,0.8648334705800007,0,0,0,,33.721;8.4014;6.4271
2611,homogeneous,0.98,42,5,0.4,14,210,145,0.6904761904761905,True,0.9285714285714286,3.4320116821766895,0.035599896121883655,0.39645989974937357,3.4007933993631467,0.03739725056689342,0.752410436895168,14.780438341727917,0.7457457457457458,0.875967250890537,0,0,0,,33.12;7.5652;6.4657
2612,homogeneous,0.98,42,5,0.4,14,210,148,0.7047619047619048,True,0.8809523809523809,3.430982069462297,0.03501209352324643,0.3875878220140516,3.4062432455924103,0.036369756235827666,0.7719326480024616,15.07116309961793,0.7719963661140131,0.8513606228582629,0,0,0,,32.962;8.7186;6.5193
2613,homogeneous,0.98,42,5,0.4,14,210,141,0.6714285714285714,True,0.8809523809523809,3.3953238824693535,0.03656713229954291,0.41363211951447254,3.374786135820153,0.03760983560090703,0.7522328253556253,14.89873713092113,0.7694677871148459,0.8765304658305301,0,0,0,,33.792;7.4402;6.8362
2614,homogeneous,0.98,42,5,0.4,14,210,145,0.6904761904761905,True,0.9047619047619048,3.398954959929388,0.0364,0.40793650793650804,3.3725169255478944,0.037804705215419496,0.758140651986846,14.863801751508399,0.7525252525252526,0.8702595113737791,0,0,0,,33.06;7.6206;6.704
2615,homogeneous,0.98,42,5,0.4,14,210,149,0.7095238095238096,True,0.9285714285714286,3.4344339284839656,0.03537101114955786,0.38920012449424224,3.4100017203831667,0.03663548752834467,0.7345020615192906,14.50465127169274,0.7269525164262006,0.8916629930925603,0,0,0,,33.227;7.0358;6.0372
2616,homogeneous,0.98,42,5,0.4,14,210,145,0.6904761904761905,True,0.8809523809523809,3.4081753881364296,0.03602867976868267,0.4057174709348623,3.379536726417826,0.03776927437641722,0.7813703157508738,15.192273169800995,0.7886977886977887,0.8455327731189696,0,0,0,,32.778;8.3434;7.2783
2617,homogeneous,0.98,42,5,0.4,14,210,144,0.6857142857142857,True,0.9047619047619048,3.4236014480120063,0.035520526293305994,0.3916900093370683,3.397718160024313,0.03704294217687075,0.7355901042259481,14.535215488018038,0.7620161514898357,0.8907083173450903,0,0,0,,33.298;7.1199;6.0449
2618,homogeneous,0.98,42,5,0.4,14,210,143,0.680952380952381,True,0.9285714285714286,3.403805816608363,0.03640191219683348,0.4031851151056449,3.3744438381575756,0.038194444444444434,0.7695610200768496,15.088965990357586,0.7154579998383054,0.8584330491320155,0,0,0,,33.273;8.1313;6.9868
2619,homogeneous,0.98,42,5,0.4,14,210,143,0.680952380952381,True,0.9523809523809523,3.41370073060431,0.03615157215802204,0.39898516783762683,3.3886165422177017,0.03750354308390022,0.75416130724527,14.879749499978608,0.7249306722990934,0.8738596886227127,0,0,0,,33.509;7.4985;6.7758
2620,homogeneous,0.98,42,5,0.4,14,210,148,0.7047619047619048,True,0.8571428571428571,3.408782977309864,0.03559289162898467,0.39806785333941885,3.390960434307137,0.036653202947845805,0.7436234568410479,14.805778669214199,0.8260484749455337,0.8807447543647592,0,0,0,,34.093;8.0672;5.9655
