source_coverage_ratio,coverage_entropy,coverage_hhi,coverage_gini,visit_entropy,visit_hhi,source_normalized_effective_rank,seed,condition,dependency,n_strata,items_per_stratum,hard_fraction,stopped_round,total_items,found_items,recall,false_completion,coverage_risk_lambda,scout_strategy,scout_new_items,scout_cost,scout_novelty_per_cost
0.9444444444444444,2.7141293116179797,0.06890565770361712,0.2506681939671631,2.6953452113540473,0.07089710884353742,0.683583884097288,10316,prompt_diverse,0.9,18,8,0.25,14,144,120,0.8333333333333334,True,0.013926010775953512,none,0,0,
1.0,2.7415717842393876,0.06732598763773179,0.22750455373406187,2.7311166008389414,0.06825751133786848,0.6501981079787584,10317,prompt_diverse,0.9,18,8,0.25,14,144,122,0.8472222222222222,True,0.0,none,0,0,
1.0,2.709162468380164,0.06973491990160945,0.262465645857872,2.679294481572399,0.07314696712018141,0.6409260598688885,10318,prompt_diverse,0.9,18,8,0.25,14,144,117,0.8125,True,0.0,none,0,0,
1.0,2.7743522177457844,0.06485889889196676,0.19956140350877183,2.758853033733109,0.06645053854875284,0.612557939497165,10319,prompt_diverse,0.9,18,8,0.25,14,144,127,0.8819444444444444,True,0.0,none,0,0,
1.0,2.7338638118418546,0.0683208546384222,0.2492492492492493,2.710608963780252,0.07103883219954649,0.6510759061323006,10320,prompt_diverse,0.9,18,8,0.25,14,144,122,0.8472222222222222,True,0.0,none,0,0,
1.0,2.779878015742589,0.06536628256744875,0.22486772486772488,2.7529319168504855,0.06832837301587302,0.7096564053241154,10321,prompt_diverse,0.9,18,8,0.25,14,144,129,0.8958333333333334,True,0.0,none,0,0,
1.0,2.733025383063193,0.06804693206720235,0.25,2.712957017430898,0.07013534580498866,0.6123258777607847,10322,prompt_diverse,0.9,18,8,0.25,14,144,123,0.8541666666666666,True,0.0,none,0,0,
1.0,2.7100834609101767,0.06948493683187561,0.25736961451247153,2.6873367643063606,0.0721017573696145,0.6733788204260671,10323,prompt_diverse,0.9,18,8,0.25,14,144,117,0.8125,True,0.0,none,0,0,
1.0,2.7311517853849985,0.06861541160475419,0.2527593818984548,2.713512402588496,0.0704719387755102,0.6260790673738533,10324,prompt_diverse,0.9,18,8,0.25,14,144,121,0.8402777777777778,True,0.0,none,0,0,
1.0,2.717392028650503,0.06920290277114469,0.2614713689799013,2.694885695437802,0.07158801020408162,0.6379856865566101,10325,prompt_diverse,0.9,18,8,0.25,14,144,120,0.8333333333333334,True,0.0,none,0,0,
0.9444444444444444,2.7210235800283176,0.06844985093569281,0.24586697424067672,2.692470864147518,0.07187145691609977,0.6437167808961003,10326,prompt_diverse,0.9,18,8,0.25,14,144,120,0.8333333333333334,True,0.013659276346704267,none,0,0,
1.0,2.746274501260043,0.06725653547831083,0.23898305084745752,2.721981368068281,0.0699404761904762,0.5961589517028878,10327,prompt_diverse,0.9,18,8,0.25,14,144,121,0.8402777777777778,True,0.0,none,0,0,
0.9444444444444444,2.7243478328598725,0.06837731121575823,0.2525083612040133,2.7027439073233888,0.07093253968253968,0.6276264164483627,10328,prompt_diverse,0.9,18,8,0.25,14,144,119,0.8263888888888888,True,0.014028242289111858,none,0,0,
1.0,2.745160109899889,0.06724597840394181,0.23606370875995442,2.723462896293553,0.06955073696145124,0.6331964338496366,10329,prompt_diverse,0.9,18,8,0.25,14,144,122,0.8472222222222222,True,0.0,none,0,0,
0.9444444444444444,2.7077901168597993,0.0688918468473507,0.23950204384986984,2.6888931011699557,0.07116284013605442,0.61370510902548,10330,prompt_diverse,0.98,18,8,0.25,14,144,119,0.8263888888888888,True,0.013305669102770553,none,0,0,
1.0,2.700576561294788,0.06999208795361415,0.2594501718213058,2.676393862225281,0.07275722789115645,0.6254578210781884,10331,prompt_diverse,0.98,18,8,0.25,14,144,117,0.8125,True,0.0,none,0,0,
1.0,2.734431090664371,0.06851311953352769,0.2588813303099018,2.7163717549842343,0.0702593537414966,0.640834511608944,10332,prompt_diverse,0.98,18,8,0.25,14,144,121,0.8402777777777778,True,0.0,none,0,0,
1.0,2.7022421873239617,0.06976156276931916,0.2570621468926553,2.678655940976542,0.07258007369614511,0.6310961163425858,10333,prompt_diverse,0.98,18,8,0.25,14,144,118,0.8194444444444444,True,0.0,none,0,0,
1.0,2.763763111393647,0.06593885974429817,0.21014492753623193,2.7451050593439694,0.06792091836734696,0.6399680237365484,10334,prompt_diverse,0.98,18,8,0.25,14,144,124,0.8611111111111112,True,0.0,none,0,0,
0.9444444444444444,2.7084204883608853,0.0690260735338531,0.244332961724266,2.6907120065283787,0.07103883219954649,0.6035949640423742,10335,prompt_diverse,0.98,18,8,0.25,14,144,119,0.8263888888888888,True,0.013574053429125895,none,0,0,
0.9444444444444444,2.69696154454214,0.06931938636443058,0.22961698900265448,2.6826195556283525,0.07087939342403628,0.6332991331646474,10336,prompt_diverse,0.98,18,8,0.25,14,144,117,0.8125,True,0.012756499389036365,none,0,0,
0.9444444444444444,2.7235145229715556,0.06809065983405371,0.23625528642829674,2.7079737970386413,0.06960388321995466,0.7190245804658978,10337,prompt_diverse,0.98,18,8,0.25,14,144,120,0.8333333333333334,True,0.013125293690460936,none,0,0,
1.0,2.74300845024072,0.06730044881112797,0.22529858849077078,2.7321904605636487,0.0682752267573696,0.6174482989194715,10338,prompt_diverse,0.98,18,8,0.25,14,144,123,0.8541666666666666,True,0.0,none,0,0,
0.9444444444444444,2.6976067503831733,0.0697547869265041,0.2568275346053124,2.674393692002238,0.07259778911564625,0.5600251954878486,10339,prompt_diverse,0.98,18,8,0.25,14,144,118,0.8194444444444444,True,0.014268196366961805,none,0,0,
0.9444444444444444,2.7239291963559396,0.068130575433781,0.23707370737073696,2.7079734164952525,0.06990504535147392,0.588929478114334,10340,prompt_diverse,0.98,18,8,0.25,14,144,121,0.8402777777777778,True,0.013170761520596503,none,0,0,
1.0,2.726822972794884,0.06813333333333334,0.24222222222222212,2.70486289882182,0.07071995464852607,0.6204450118439135,10341,prompt_diverse,0.98,18,8,0.25,14,144,119,0.8263888888888888,True,0.0,none,0,0,
1.0,2.7228447672608382,0.06891421796176778,0.2525083612040133,2.7033061193367063,0.07100340136054421,0.5982751122007113,10342,prompt_diverse,0.98,18,8,0.25,14,144,120,0.8333333333333334,True,0.0,none,0,0,
0.9444444444444444,2.6877638308460985,0.07060492770595919,0.2692020879940342,2.672828660788444,0.07222576530612246,0.6258614049721084,10343,prompt_diverse,0.98,18,8,0.25,14,144,117,0.8125,True,0.01495567155522413,none,0,0,
1.0,2.756313618715067,0.06645317997146251,0.21763843050971765,2.740316432713629,0.06809807256235828,0.6362609112553913,10344,prompt_diverse,0.98,18,8,0.25,14,144,123,0.8541666666666666,True,0.0,none,0,0,
0.9444444444444444,2.7083845250514895,0.06905191080275257,0.24523007856341184,2.6946992498624454,0.07045422335600907,0.6231358028476438,10345,prompt_diverse,0.98,18,8,0.25,14,144,119,0.8263888888888888,True,0.013623893253522886,none,0,0,
0.9444444444444444,2.6982333035836246,0.06963009362311383,0.25176514306949094,2.684158190720394,0.07118055555555555,0.624501697974687,10346,prompt_diverse,0.98,18,8,0.25,14,144,116,0.8055555555555556,True,0.013986952392749503,none,0,0,
1.0,2.720051732114846,0.06919217921241363,0.2631680123029603,2.694591822833016,0.07204861111111112,0.6564904116503371,10347,prompt_diverse,0.98,18,8,0.25,14,144,121,0.8402777777777778,True,0.0,none,0,0,
1.0,2.7409329699863507,0.06726364014993755,0.23242630385487528,2.7240871593592795,0.06887755102040816,0.663105275714638,10348,prompt_diverse,0.98,18,8,0.25,14,144,122,0.8472222222222222,True,0.0,none,0,0,
1.0,2.718188027363592,0.06932523739956173,0.2586336336336337,2.698690678983292,0.07149943310657596,0.6132923922175882,10349,prompt_diverse,0.98,18,8,0.25,14,144,118,0.8194444444444444,True,0.0,none,0,0,
1.0,2.751169057454579,0.06739298218140738,0.242846525455221,2.7319593875679615,0.06930272108843538,0.606172864422032,10350,prompt_diverse,0.98,18,8,0.25,14,144,121,0.8402777777777778,True,0.0,none,0,0,
0.9444444444444444,2.7134432714756267,0.06889417360285376,0.2490421455938696,2.6941729996062773,0.07102111678004536,0.7246361801260975,10351,prompt_diverse,0.98,18,8,0.25,14,144,119,0.8263888888888888,True,0.013835674755214985,none,0,0,
0.9444444444444444,2.72781207990519,0.06775018261504748,0.23198198198198194,2.7160944526247,0.0688421201814059,0.6655386718836775,10352,prompt_diverse,0.98,18,8,0.25,14,144,121,0.8402777777777778,True,0.012887887887887892,none,0,0,
0.9444444444444444,2.720154106807758,0.06800127830533235,0.22935435435435436,2.707346958602579,0.06930272108843538,0.6694775922260406,10353,prompt_diverse,0.98,18,8,0.25,14,144,119,0.8263888888888888,True,0.012741908575241915,none,0,0,
1.0,2.733727749649686,0.06869695216049385,0.2573302469135803,2.7064277481273553,0.07165887188208617,0.627732309233689,10354,prompt_diverse,0.98,18,8,0.25,14,144,121,0.8402777777777778,True,0.0,none,0,0,
1.0,2.7390303044253055,0.06794041366367345,0.2505014039310067,2.719913427568553,0.06947987528344671,0.7436967574146133,10355,prompt_diverse,0.98,18,8,0.25,14,144,122,0.8472222222222222,True,0.0,none,0,0,
1.0,2.7223482924879736,0.06871180945255019,0.25046763935652816,2.7073565107681565,0.0701530612244898,0.6598913011306712,10356,prompt_diverse,0.98,18,8,0.25,14,144,120,0.8333333333333334,True,0.0,none,0,0,
1.0,2.7451872381369737,0.06723909607415952,0.23674655047204074,2.727272125844028,0.06923185941043085,0.5903573308635102,10357,prompt_diverse,0.98,18,8,0.25,14,144,123,0.8541666666666666,True,0.0,none,0,0,
1.0,2.7333936306590907,0.0680734878985608,0.244520030234316,2.715012904677102,0.06995819160997732,0.6865332664993153,10358,prompt_diverse,0.98,18,8,0.25,14,144,121,0.8402777777777778,True,0.0,none,0,0,
0.9444444444444444,2.7125494747015075,0.0683293978748524,0.22402597402597402,2.705236279865955,0.06901927437641724,0.5977298313409765,10359,prompt_diverse,0.98,18,8,0.25,14,144,118,0.8194444444444444,True,0.012445887445887451,none,0,0,
1.0,2.879217973984876,0.056813037573562694,0.08274231678486998,2.8350694598110016,0.061490221088435375,0.9774928822142342,10360,route_partitioned,0.0,18,8,0.25,14,144,143,0.9930555555555556,False,0.0,low_coverage,0,32,0.0
1.0,2.880750411125609,0.056639983838791944,0.07788944723618085,2.8462679855810094,0.06007298752834467,0.9680620151987406,10361,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8784063432547082,0.056866396019657504,0.08624923265807238,2.8221509990842124,0.06274801587301587,0.9807796684883457,10362,route_partitioned,0.0,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8748950008423657,0.057298304087834526,0.0979097909790978,2.8582540154178515,0.059027777777777776,0.9612257522045374,10363,route_partitioned,0.0,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8773308109696965,0.05702039930555556,0.08969907407407396,2.850742549021523,0.05986040249433106,0.9727023533524203,10364,route_partitioned,0.0,18,8,0.25,14,144,144,0.9930555555555556,False,0.0,low_coverage,1,32,0.03125
1.0,2.8774701229186648,0.0571604938271605,0.07283950617283952,2.8444471728052423,0.06040958049886621,0.9846029244959125,10365,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8653197152888827,0.05819972225729075,0.10049937578027457,2.8263046019036002,0.061685090702947844,0.9813219961518197,10366,route_partitioned,0.0,18,8,0.25,14,144,143,0.9652777777777778,False,0.0,low_coverage,4,32,0.125
1.0,2.8706881751386852,0.05770731250585188,0.10955927995034132,2.818403504567649,0.06264172335600908,0.9780121988805193,10367,route_partitioned,0.0,18,8,0.25,14,144,144,0.9583333333333334,False,0.0,low_coverage,6,32,0.1875
1.0,2.8829556853716722,0.056364897676031915,0.0669056152927121,2.8487723258782505,0.060445430637738336,0.9798530040461187,10368,route_partitioned,0.0,18,8,0.25,13,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.874698932131277,0.05730522661739592,0.1002351557907113,2.8476488733300727,0.060179280045351474,0.9775015452498969,10369,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8732672176154153,0.05729984301412873,0.0940170940170939,2.830112315647436,0.06170280612244898,0.9786322695199748,10370,route_partitioned,0.0,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.8832840694605975,0.056350000000000004,0.06611111111111101,2.865150547104769,0.05823058390022676,0.9659619077520781,10371,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8836103302655562,0.05631696224168981,0.06292203806015961,2.865892818870128,0.05830144557823128,0.985007199054447,10372,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.871668887569671,0.05763223656809662,0.10884353741496589,2.8413590352469877,0.06055130385487528,0.9644727151484423,10373,route_partitioned,0.0,18,8,0.25,14,144,144,0.9930555555555556,False,0.0,low_coverage,1,32,0.03125
1.0,2.868282576776056,0.05774202815282965,0.10075329566854996,2.8241389130047407,0.06219883786848072,0.9832756681926265,10374,route_partitioned,0.0,18,8,0.25,14,144,144,0.9722222222222222,False,0.0,low_coverage,4,32,0.125
1.0,2.875168079869921,0.05728557763843129,0.09679266895761729,2.8537128716140217,0.05950609410430839,0.9715360898551518,10375,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.869196580166265,0.057899608826778935,0.11445051608986034,2.8363473669324866,0.061047335600907034,0.979922917927909,10376,route_partitioned,0.0,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.877491887111043,0.05700614366729678,0.08816425120772942,2.8370499959698856,0.061578798185941044,0.9795227000978627,10377,route_partitioned,0.0,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8807428921359306,0.056596055514974444,0.07417417417417416,2.8481328532080843,0.05978954081632652,0.9769287734180621,10378,route_partitioned,0.0,18,8,0.25,14,144,142,0.9722222222222222,False,0.0,low_coverage,2,32,0.0625
1.0,2.8754069940667937,0.057232685204969325,0.09791282995702888,2.8326362699062253,0.06180909863945579,0.9839764766936431,10379,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8840978787735736,0.056249821270267945,0.060308972073678024,2.867194234862036,0.05805342970521542,0.9793575961618339,10380,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.877209548127483,0.057065217391304345,0.08937198067632846,2.8393546556481466,0.06095875850340136,0.9810353496519736,10381,route_partitioned,0.0,18,8,0.25,14,144,144,0.9930555555555556,False,0.0,low_coverage,1,32,0.03125
1.0,2.8824063603437295,0.05645429362880886,0.06783625730994158,2.843207376785738,0.060551303854875276,0.975486405133584,10382,route_partitioned,0.0,18,8,0.25,14,144,144,0.9930555555555556,False,0.0,low_coverage,1,32,0.03125
1.0,2.872412150606029,0.05764791818845874,0.10420420420420418,2.846368383327434,0.06040958049886622,0.9805518045312569,10383,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8765755477035575,0.05711058880986538,0.09361571516267642,2.829215195729662,0.062092545351473925,0.9835482721744073,10384,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8755295708038346,0.05723131922499921,0.09635907093534213,2.8382775110190783,0.06083475056689343,0.984096600505123,10385,route_partitioned,0.0,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8823511592416775,0.05646525583325354,0.06873822975517885,2.8674327149619936,0.05807114512471655,0.9870113077653991,10386,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.87530925231544,0.057251808021038804,0.09772079772079767,2.854892051182974,0.05915178571428572,0.9709523873054825,10387,route_partitioned,0.0,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8793732189614154,0.056771012140694736,0.08100558659217882,2.844956620265945,0.06019699546485261,0.9831353777671111,10388,route_partitioned,0.0,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8793404215816545,0.056790123456790124,0.08209876543209882,2.8598822538211452,0.058584892290249435,0.9829351070189692,10389,route_partitioned,0.0,18,8,0.25,14,144,144,0.9930555555555556,False,0.0,low_coverage,1,32,0.03125
1.0,2.8465073948599695,0.05965299751534329,0.14464925755248337,2.817229880065953,0.06241142290249433,0.929974589092814,10390,route_partitioned,0.25,18,8,0.25,14,144,143,0.9583333333333334,False,0.0,low_coverage,5,32,0.15625
1.0,2.8577289132551598,0.0587873191751308,0.12962962962962954,2.813957010225391,0.06297831632653061,0.9103698898781148,10391,route_partitioned,0.25,18,8,0.25,14,144,144,0.9583333333333334,False,0.0,low_coverage,6,32,0.1875
1.0,2.8530207127471248,0.05948106891265113,0.14610866372980902,2.8152776601430225,0.06322633219954647,0.9249848818992411,10392,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.8587674921287682,0.05875291292987783,0.12978524743230624,2.8189478241976227,0.06264172335600907,0.8931406766367401,10393,route_partitioned,0.25,18,8,0.25,14,144,143,0.9583333333333334,False,0.0,low_coverage,5,32,0.15625
1.0,2.869094550534871,0.057868679490301105,0.11061061061061062,2.8312102940693467,0.061755952380952384,0.9292008071708905,10394,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.8562387794738013,0.05912669426182939,0.1426426426426426,2.8113654541874538,0.06361607142857142,0.9227376654073501,10395,route_partitioned,0.25,18,8,0.25,14,144,143,0.9652777777777778,False,0.0,low_coverage,4,32,0.125
1.0,2.877620869962235,0.05689918768074564,0.08464473056747734,2.846510063874098,0.06026785714285714,0.9178442929179645,10396,route_partitioned,0.25,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8333533779075526,0.061865189289011996,0.18957115009746595,2.816736770998375,0.06281887755102039,0.9084773739230184,10397,route_partitioned,0.25,18,8,0.25,14,144,144,0.9583333333333334,False,0.0,low_coverage,6,32,0.1875
1.0,2.8644367862485485,0.058512396694214874,0.12828282828282833,2.832765914849798,0.0614547902494331,0.9346540239243191,10398,route_partitioned,0.25,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8583412558135137,0.059053926543110966,0.14228785747773087,2.8336689007325524,0.06127763605442176,0.9020729170289759,10399,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.833193881968727,0.060506092561163974,0.15114022319262488,2.7988912711501266,0.06356292517006804,0.9021920779598771,10400,route_partitioned,0.25,18,8,0.25,14,144,144,0.9375,False,0.0,low_coverage,9,32,0.28125
1.0,2.873459486906579,0.057404090866245636,0.10409924487594391,2.83409803374672,0.06170280612244898,0.9595769673177851,10401,route_partitioned,0.25,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8546107973928527,0.05921052631578946,0.14230019493177393,2.8147809190549262,0.06287202380952381,0.9057430506440599,10402,route_partitioned,0.25,18,8,0.25,14,144,144,0.9513888888888888,False,0.0,low_coverage,7,32,0.21875
1.0,2.853705717229551,0.0593194706994329,0.1454106280193237,2.8108682238681624,0.06361607142857142,0.9165814207224244,10403,route_partitioned,0.25,18,8,0.25,14,144,144,0.9722222222222222,False,0.0,low_coverage,4,32,0.125
1.0,2.8251816080133687,0.06151406035665295,0.17541152263374493,2.777497982609735,0.0659190759637188,0.9111502880273147,10404,route_partitioned,0.25,18,8,0.25,14,144,144,0.9166666666666666,False,0.0,low_coverage,12,32,0.375
1.0,2.8482594924048317,0.059669961734693876,0.14384920634920628,2.8051805347055034,0.06354520975056688,0.9180376512094316,10405,route_partitioned,0.25,18,8,0.25,14,144,144,0.9444444444444444,False,0.0,low_coverage,8,32,0.25
1.0,2.8508260851616183,0.05996219281663516,0.1574879227053141,2.8287734692914643,0.06187996031746032,0.9175747787342184,10406,route_partitioned,0.25,18,8,0.25,14,144,144,0.9722222222222222,False,0.0,low_coverage,4,32,0.125
1.0,2.863553451383708,0.05829596412556054,0.11733931240657691,2.831078734596992,0.06145479024943311,0.9286514100506782,10407,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.852719926310352,0.059490190249702736,0.1479885057471264,2.8106841626749652,0.06372236394557822,0.9085261889645174,10408,route_partitioned,0.25,18,8,0.25,14,144,144,0.9722222222222222,False,0.0,low_coverage,4,32,0.125
1.0,2.8634913351764664,0.058528395061728404,0.1291358024691358,2.8357545305244125,0.061525651927437634,0.923618221370381,10409,route_partitioned,0.25,18,8,0.25,14,144,144,0.9861111111111112,False,0.0,low_coverage,2,32,0.0625
1.0,2.8465402281886636,0.059787455410225926,0.14942528735632177,2.8032423386465983,0.06395266439909297,0.9048437527965323,10410,route_partitioned,0.25,18,8,0.25,14,144,144,0.9375,False,0.0,low_coverage,9,32,0.28125
1.0,2.8599559493042883,0.05865182127144971,0.12303399289700656,2.8199313416245455,0.0625,0.9374349694563492,10411,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.860117307641368,0.058765432098765426,0.1350617283950617,2.821387766169836,0.06296060090702948,0.9297831609992686,10412,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.845918242599086,0.059749153585718674,0.14814814814814814,2.8225770220841384,0.06172052154195011,0.9033976431180081,10413,route_partitioned,0.25,18,8,0.25,14,144,144,0.9513888888888888,False,0.0,low_coverage,7,32,0.21875
1.0,2.8645316179962714,0.058577834196679016,0.12342885872297638,2.8384500457669715,0.060958758503401364,0.938188984178223,10414,route_partitioned,0.25,18,8,0.25,14,144,144,1.0,False,0.0,low_coverage,0,32,0.0
1.0,2.8598209470991987,0.05868641975308642,0.12814814814814812,2.827640060437472,0.06166737528344671,0.920574541761516,10415,route_partitioned,0.25,18,8,0.25,14,144,144,0.9722222222222222,False,0.0,low_coverage,4,32,0.125
1.0,2.8729895148112545,0.05745178581296395,0.10228898426323307,2.8511240747444924,0.05964781746031746,0.9157909382808626,10416,route_partitioned,0.25,18,8,0.25,14,144,143,0.9861111111111112,False,0.0,low_coverage,1,32,0.03125
1.0,2.8525869816281832,0.05955038265306122,0.15128968253968256,2.81532939436687,0.06320861678004536,0.9206918492361607,10417,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.862595351523432,0.05839430223757496,0.1235927557513461,2.830880856799025,0.06164965986394558,0.9242870079289086,10418,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.861440809880168,0.058559899161429244,0.12947466294746635,2.8345659805574375,0.06110048185941044,0.9045542782352322,10419,route_partitioned,0.25,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.8221806305796346,0.061770112456747406,0.17769607843137258,2.7872628499176257,0.06561791383219955,0.8174037738745836,10420,route_partitioned,0.5,18,8,0.25,14,144,144,0.9305555555555556,False,0.0,low_coverage,10,32,0.3125
1.0,2.791914593784946,0.06456904497804997,0.22332015810276684,2.7642522598328463,0.0668048469387755,0.8088718978301372,10421,route_partitioned,0.5,18,8,0.25,14,144,144,0.8888888888888888,True,0.0,low_coverage,16,32,0.5
1.0,2.818882182444393,0.062161983471074385,0.18282828282828278,2.7999327040603577,0.0637577947845805,0.797279561526195,10422,route_partitioned,0.5,18,8,0.25,14,144,144,0.9375,False,0.0,low_coverage,9,32,0.28125
1.0,2.8453307146002778,0.060202717754511026,0.16334991708126023,2.825212215936932,0.06225198412698413,0.8447701346700692,10423,route_partitioned,0.5,18,8,0.25,14,144,143,0.9652777777777778,False,0.0,low_coverage,4,32,0.125
1.0,2.8237256959369845,0.06203017832647462,0.1860082304526749,2.801424659559563,0.06386408730158731,0.7974852738202531,10424,route_partitioned,0.5,18,8,0.25,14,144,144,0.9583333333333334,False,0.0,low_coverage,6,32,0.1875
1.0,2.7883895244108663,0.06518816232705403,0.23299535276721595,2.7399488058065526,0.07018849206349206,0.8043006706491013,10425,route_partitioned,0.5,18,8,0.25,14,144,144,0.9027777777777778,False,0.0,low_coverage,14,32,0.4375
1.0,2.844637025216218,0.06048583984375,0.16796875,2.815861492816471,0.0633857709750567,0.8713517859764656,10426,route_partitioned,0.5,18,8,0.25,14,144,144,0.9791666666666666,False,0.0,low_coverage,3,32,0.09375
1.0,2.82040850265818,0.06243302359037595,0.1917837377607492,2.7779517536738583,0.06689342403628118,0.8298341358800685,10427,route_partitioned,0.5,18,8,0.25,14,144,144,0.9375,False,0.0,low_coverage,9,32,0.28125
1.0,2.8579999114173145,0.058926954019926474,0.13787510137875092,2.8374091464247426,0.06104733560090704,0.8136213773898905,10428,route_partitioned,0.5,18,8,0.25,14,144,144,0.9722222222222222,False,0.0,low_coverage,4,32,0.125
1.0,2.826422314806304,0.061616233535065866,0.17631027253668763,2.7823871632404638,0.06634424603174602,0.8100096445294295,10429,route_partitioned,0.5,18,8,0.25,14,144,143,0.9444444444444444,False,0.0,low_coverage,7,32,0.21875
1.0,2.7884567287897335,0.06515731739819608,0.22908863920099876,2.7662820069803105,0.06696428571428573,0.7856220612301649,10430,route_partitioned,0.5,18,8,0.25,14,144,144,0.9027777777777778,False,0.0,low_coverage,14,32,0.4375
1.0,2.8052277725876786,0.06355819270855251,0.20162297128589257,2.7605432003966106,0.06825751133786848,0.7579059667339737,10431,route_partitioned,0.5,18,8,0.25,14,144,141,0.9027777777777778,False,0.0,low_coverage,11,32,0.34375
1.0,2.8256064260010163,0.061483395751855276,0.17492771581990918,2.8089860832320115,0.06288973922902495,0.8266002020141507,10432,route_partitioned,0.5,18,8,0.25,14,144,144,0.9513888888888888,False,0.0,low_coverage,7,32,0.21875
1.0,2.836256243917739,0.060903791839432724,0.17140396210163655,2.8033663091230157,0.06414753401360544,0.8622388454248789,10433,route_partitioned,0.5,18,8,0.25,14,144,144,0.9583333333333334,False,0.0,low_coverage,6,32,0.1875
1.0,2.8182164431207974,0.06248553260440353,0.1965969659696596,2.7773040480286064,0.06703514739229025,0.7946869681155674,10434,route_partitioned,0.5,18,8,0.25,14,144,143,0.9236111111111112,False,0.0,low_coverage,10,32,0.3125
1.0,2.8235406794302103,0.062123714635835686,0.1897810218978102,2.8073074289409723,0.06347434807256236,0.7961817894271371,10435,route_partitioned,0.5,18,8,0.25,14,144,144,0.9444444444444444,False,0.0,low_coverage,8,32,0.25
1.0,2.8228635955556003,0.061950413223140495,0.18727272727272726,2.7953060164995236,0.06487386621315192,0.8099267106035324,10436,route_partitioned,0.5,18,8,0.25,14,144,144,0.9513888888888888,False,0.0,low_coverage,7,32,0.21875
1.0,2.8380995877335318,0.06046639231824417,0.15802469135802477,2.818996623394005,0.06234056122448979,0.8284056197944244,10437,route_partitioned,0.5,18,8,0.25,14,144,144,0.9444444444444444,False,0.0,low_coverage,8,32,0.25
1.0,2.8145666913701506,0.06253368527245338,0.18690623709211063,2.790097904843228,0.06471442743764172,0.8090282270024126,10438,route_partitioned,0.5,18,8,0.25,14,144,144,0.9236111111111112,False,0.0,low_coverage,11,32,0.34375
