task,budget,challenger,seed,decision,false_certification,safe,continue,abstain,cost,runtime_residual_items,repair_gain,cumulative_recall,after_support_ratio,after_exposure_gini,after_weak_plausible_gap
requests,2,free_search_continuation,73,CONTINUE,False,False,True,False,1735,80,80,0.3724832214765101,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,74,CONTINUE,False,False,True,False,2125,72,72,0.3456375838926174,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,75,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,76,CONTINUE,False,False,True,False,1917,8,8,0.1308724832214765,0.2916666666666667,0.8845870206489674,14
requests,2,free_search_continuation,77,CONTINUE,False,False,True,False,1870,75,75,0.3557046979865771,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,78,CONTINUE,False,False,True,False,1782,34,34,0.2181208053691275,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,79,CONTINUE,False,False,True,False,1782,94,94,0.4194630872483221,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,80,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,81,CONTINUE,False,False,True,False,853,64,64,0.3187919463087248,0.2916666666666667,0.8838495575221239,14
requests,2,free_search_continuation,82,CONTINUE,False,False,True,False,1917,15,15,0.1543624161073825,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,83,CONTINUE,False,False,True,False,1392,102,102,0.4463087248322148,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,84,CONTINUE,False,False,True,False,1917,63,63,0.3154362416107382,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,85,CONTINUE,False,False,True,False,1735,106,106,0.4597315436241611,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,86,CONTINUE,False,False,True,False,1735,84,84,0.3859060402684564,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,87,CONTINUE,False,False,True,False,1870,75,75,0.3557046979865771,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,88,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,89,CONTINUE,False,False,True,False,1870,75,75,0.3557046979865771,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,90,CONTINUE,False,False,True,False,1527,71,71,0.3422818791946309,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,91,CONTINUE,False,False,True,False,1782,68,68,0.3322147651006711,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,92,CONTINUE,False,False,True,False,1735,106,106,0.4597315436241611,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,93,CONTINUE,False,False,True,False,2125,50,50,0.2718120805369127,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,94,ABSTAIN,False,False,False,True,1527,0,0,0.1040268456375839,0.25,0.8890117994100295,15
requests,2,free_search_continuation,95,CONTINUE,False,False,True,False,2125,72,72,0.3456375838926174,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,96,CONTINUE,False,False,True,False,1870,75,75,0.3557046979865771,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,97,CONTINUE,False,False,True,False,1196,20,20,0.1711409395973154,0.2916666666666667,0.8838495575221239,14
requests,2,free_search_continuation,98,CONTINUE,False,False,True,False,1917,37,37,0.2281879194630872,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,99,CONTINUE,False,False,True,False,1196,42,42,0.2449664429530201,0.2916666666666667,0.8838495575221239,14
requests,2,free_search_continuation,100,CONTINUE,False,False,True,False,1870,51,51,0.2751677852348993,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,101,CONTINUE,False,False,True,False,1782,68,68,0.3322147651006711,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,102,CONTINUE,False,False,True,False,1735,106,106,0.4597315436241611,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,103,CONTINUE,False,False,True,False,1392,38,38,0.2315436241610738,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,104,CONTINUE,False,False,True,False,1662,42,42,0.2449664429530201,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,105,CONTINUE,False,False,True,False,2125,28,28,0.197986577181208,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,106,CONTINUE,False,False,True,False,1782,72,72,0.3456375838926174,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,107,CONTINUE,False,False,True,False,2078,62,62,0.3120805369127516,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,108,CONTINUE,False,False,True,False,1870,27,27,0.1946308724832214,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,109,CONTINUE,False,False,True,False,1870,51,51,0.2751677852348993,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,110,CONTINUE,False,False,True,False,2125,72,72,0.3456375838926174,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,111,CONTINUE,False,False,True,False,1735,84,84,0.3859060402684564,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,112,CONTINUE,False,False,True,False,1527,73,73,0.348993288590604,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,113,CONTINUE,False,False,True,False,1392,102,102,0.4463087248322148,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,114,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,115,CONTINUE,False,False,True,False,1870,75,75,0.3557046979865771,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,116,CONTINUE,False,False,True,False,1782,94,94,0.4194630872483221,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,117,CONTINUE,False,False,True,False,1782,94,94,0.4194630872483221,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,118,CONTINUE,False,False,True,False,1782,30,30,0.2046979865771812,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,119,CONTINUE,False,False,True,False,1917,63,63,0.3154362416107382,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,120,CONTINUE,False,False,True,False,1527,71,71,0.3422818791946309,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,121,CONTINUE,False,False,True,False,1735,58,58,0.2986577181208054,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,122,CONTINUE,False,False,True,False,1527,73,73,0.348993288590604,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,123,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,124,CONTINUE,False,False,True,False,1917,63,63,0.3154362416107382,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,125,CONTINUE,False,False,True,False,1870,49,49,0.2684563758389262,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,126,CONTINUE,False,False,True,False,1782,94,94,0.4194630872483221,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,127,CONTINUE,False,False,True,False,1010,69,69,0.3355704697986577,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,128,CONTINUE,False,False,True,False,2078,62,62,0.3120805369127516,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,129,CONTINUE,False,False,True,False,1392,38,38,0.2315436241610738,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,130,CONTINUE,False,False,True,False,1010,69,69,0.3355704697986577,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,131,CONTINUE,False,False,True,False,2078,62,62,0.3120805369127516,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,132,CONTINUE,False,False,True,False,1527,64,64,0.3187919463087248,0.2916666666666667,0.8845870206489674,14
requests,2,free_search_continuation,133,CONTINUE,False,False,True,False,2125,50,50,0.2718120805369127,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,134,CONTINUE,False,False,True,False,2125,72,72,0.3456375838926174,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,135,CONTINUE,False,False,True,False,1735,80,80,0.3724832214765101,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,136,CONTINUE,False,False,True,False,1392,102,102,0.4463087248322148,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,137,CONTINUE,False,False,True,False,1527,7,7,0.1275167785234899,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,138,CONTINUE,False,False,True,False,1870,75,75,0.3557046979865771,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,139,CONTINUE,False,False,True,False,1735,46,46,0.2583892617449664,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,140,CONTINUE,False,False,True,False,1870,53,53,0.2818791946308724,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,141,CONTINUE,False,False,True,False,1917,41,41,0.2416107382550335,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,142,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,143,CONTINUE,False,False,True,False,1782,12,12,0.1442953020134228,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,144,CONTINUE,False,False,True,False,1527,64,64,0.3187919463087248,0.2916666666666667,0.8845870206489674,14
requests,2,free_search_continuation,145,CONTINUE,False,False,True,False,1735,42,42,0.2449664429530201,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,146,CONTINUE,False,False,True,False,1527,38,38,0.2315436241610738,0.2916666666666667,0.8845870206489674,14
requests,2,free_search_continuation,147,CONTINUE,False,False,True,False,1917,41,41,0.2416107382550335,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,148,CONTINUE,False,False,True,False,2078,62,62,0.3120805369127516,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,149,CONTINUE,False,False,True,False,1392,64,64,0.3187919463087248,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,150,CONTINUE,False,False,True,False,1782,94,94,0.4194630872483221,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,151,CONTINUE,False,False,True,False,1735,80,80,0.3724832214765101,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,152,CONTINUE,False,False,True,False,1392,64,64,0.3187919463087248,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,153,CONTINUE,False,False,True,False,2125,72,72,0.3456375838926174,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,154,CONTINUE,False,False,True,False,2078,62,62,0.3120805369127516,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,155,CONTINUE,False,False,True,False,1527,47,47,0.261744966442953,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,156,CONTINUE,False,False,True,False,1392,102,102,0.4463087248322148,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,157,CONTINUE,False,False,True,False,1527,7,7,0.1275167785234899,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,158,CONTINUE,False,False,True,False,1917,63,63,0.3154362416107382,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,159,CONTINUE,False,False,True,False,1870,42,42,0.2449664429530201,0.2916666666666667,0.8845870206489674,14
requests,2,free_search_continuation,160,CONTINUE,False,False,True,False,1735,80,80,0.3724832214765101,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,161,CONTINUE,False,False,True,False,1870,34,34,0.2181208053691275,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,162,CONTINUE,False,False,True,False,1392,64,64,0.3187919463087248,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,163,CONTINUE,False,False,True,False,1527,64,64,0.3187919463087248,0.2916666666666667,0.8845870206489674,14
requests,2,free_search_continuation,164,CONTINUE,False,False,True,False,1392,102,102,0.4463087248322148,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,165,CONTINUE,False,False,True,False,1353,47,47,0.261744966442953,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,166,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,167,CONTINUE,False,False,True,False,1735,84,84,0.3859060402684564,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,168,CONTINUE,False,False,True,False,1392,64,64,0.3187919463087248,0.2916666666666667,0.8853244837758112,14
requests,2,free_search_continuation,169,CONTINUE,False,False,True,False,1870,75,75,0.3557046979865771,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,170,CONTINUE,False,False,True,False,1917,63,63,0.3154362416107382,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,171,CONTINUE,False,False,True,False,1527,97,97,0.4295302013422818,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,172,CONTINUE,False,False,True,False,1782,94,94,0.4194630872483221,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,173,CONTINUE,False,False,True,False,1735,106,106,0.4597315436241611,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,174,CONTINUE,False,False,True,False,1917,39,39,0.2348993288590604,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,175,CONTINUE,False,False,True,False,1735,106,106,0.4597315436241611,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,176,CONTINUE,False,False,True,False,1782,94,94,0.4194630872483221,0.3333333333333333,0.8801622418879056,13
requests,2,free_search_continuation,177,CONTINUE,False,False,True,False,1735,80,80,0.3724832214765101,0.3333333333333333,0.8801622418879056,13
